"Name","Gross Import","Share","Code","Sector"
"Horses","682784768","0.019603331294480497","0101","Agriculture"
"Bovine","1541199360","0.04424914418260911","0102","Agriculture"
"Swine","570302784","0.016373877884921638","0103","Agriculture"
"Sheep","1470087","0.00004220744785669992","0104","Agriculture"
"Fowl","40804248","0.0011715246579228657","0105","Agriculture"
"Other live animals","321359104","0.009226493143164864","0106","Agriculture"
"Beef","4902118400","0.1407439877744441","0201","Agriculture"
"Beef (frozen)","2601027072","0.07467769901734038","0202","Agriculture"
"Pork","1545919232","0.04438465572126655","0203","Agriculture"
"Lamb","1349189376","0.038736374266511775","0204","Agriculture"
"Horse meat","1343910","0.00003858479889224079","0205","Agriculture"
"Edible offal","518627264","0.014890229763505795","0206","Agriculture"
"Poultry","386292160","0.011090776396670388","0207","Agriculture"
"Other meat","53871972","0.0015467101260861417","0208","Agriculture"
"Pig and poultry fat","17465612","0.0005014525723820103","0209","Agriculture"
"Preserved meat","381939072","0.01096579553854728","0210","Agriculture"
"Live Fish","110939360","0.0031851633627504087","0301","Agriculture"
"Fish, excluding fillets","2444752896","0.07019093453682408","0302","Agriculture"
"Frozen fish, excluding fillets","955687168","0.027438591260705806","0303","Agriculture"
"Fish fillets","6877250560","0.19745171163928413","0304","Agriculture"
"Preserved fish","367558592","0.01055291972932353","0305","Agriculture"
"Crustaceans","10636935168","0.3053954537782169","0306","Agriculture"
"Molluscs","788724992","0.022644965211661663","0307","Agriculture"
"Milk","63888304","0.0018342875351819263","0401","Agriculture"
"Milk, concentrated","113641936","0.003262756617842637","0402","Agriculture"
"Fermented milk products","92037888","0.0026424860287865867","0403","Agriculture"
"Whey","293772256","0.008434451278642079","0404","Agriculture"
"Butter","388279520","0.011147835192219558","0405","Agriculture"
"Cheese","1520769280","0.04366257921311533","0406","Agriculture"
"Eggs, in shell","78235776","0.002246215656657364","0407","Agriculture"
"Egg yolks","23773932","0.0006825698038542818","0408","Agriculture"
"Honey","608570816","0.0174725856248163","0409","Agriculture"
"Edible animal products, n.e.c.","42614668","0.0012235033556113198","0410","Agriculture"
"Human hair, unworked","1760664","0.00005055016061849993","0501","Agriculture"
"Brushmaking hair","6648393","0.0001908810164829352","0502","Agriculture"
"Animal guts, except fish","138011216","0.00396241936903037","0504","Agriculture"
"Feathers and down","135097776","0.003878772029190194","0505","Agriculture"
"Bones, simply prepared","30071074","0.0008633661054413546","0506","Agriculture"
"Whalebone & horns","12248296","0.0003516589934836688","0507","Agriculture"
"Coral and shells","22450232","0.00064456525124759","0508","Agriculture"
"Animal products used in pharmaceuticals","18267558","0.0005244771239758201","0510","Agriculture"
"Animal products n.e.c.","740807040","0.021269200062769215","0511","Agriculture"
"Flower bulbs","210450112","0.006042201671517847","0601","Agriculture"
"Other live plants","875074880","0.02512414392366434","0602","Agriculture"
"Cut flowers","2150165504","0.0617330800104721","0603","Agriculture"
"Other parts of plants","260142000","0.007468898031434622","0604","Agriculture"
"Potatoes","279436608","0.008022862634261167","0701","Agriculture"
"Tomatoes","2929363456","0.08410451580242684","0702","Agriculture"
"Onions, shallots, garlic","794988160","0.022824786090818987","0703","Agriculture"
"Cabbages, cauliflowers, broccoli","685070912","0.019668968432740276","0704","Agriculture"
"Lettuce","468114240","0.013439957890777017","0705","Agriculture"
"Carrots & turnips","192331248","0.00552199367872379","0706","Agriculture"
"Cucumbers","1034883712","0.02971239138363107","0707","Agriculture"
"Legumes","318770688","0.009152177518748453","0708","Agriculture"
"Other vegetables","4237271552","0.12165566941665218","0709","Agriculture"
"Frozen vegetables","1233431552","0.035412868704946344","0710","Agriculture"
"Vegetables, provisionally preserved","52874120","0.001518060946643902","0711","Agriculture"
"Vegetables, dried","412720736","0.01184956328713798","0712","Agriculture"
"Legumes, dried","542194496","0.01556686503459298","0713","Agriculture"
"Tubers","122376744","0.00351354038315604","0714","Agriculture"
"Cashew nuts & coconuts","1445972992","0.04151511418170242","0801","Agriculture"
"Other nuts","1007372480","0.028922520518768265","0802","Agriculture"
"Bananas and plantains","2651128832","0.07611616315091131","0803","Agriculture"
"Avocados, pineapples, mangos, etc.","4610742272","0.13237833136822658","0804","Agriculture"
"Citrus fruit","1665235968","0.0478103406726685","0805","Agriculture"
"Grapes","1696959232","0.048721142557947614","0806","Agriculture"
"Melons and papayas","787408832","0.0226071771388666","0807","Agriculture"
"Apples & pears","277645792","0.007971446784082948","0808","Agriculture"
"Peaches & cherries","217761440","0.006252116115576757","0809","Agriculture"
"Other fresh fruit","4401337344","0.12636613781811967","0810","Agriculture"
"Fruits and nuts, frozen","1398007552","0.04013798561194861","0811","Agriculture"
"Fruits and nuts, provisionally preserved","17785746","0.0005106438917475694","0812","Agriculture"
"Fruits, dried","313946400","0.009013668107940995","0813","Agriculture"
"Peel of citrus fruit or melons","7113785","0.00020424281654845872","0814","Agriculture"
"Coffee","6852349952","0.19673679400940228","0901","Agriculture"
"Tea","519926336","0.014927527225290095","0902","Agriculture"
"Mate","5246834","0.00015064106577893706","0903","Agriculture"
"Pepper","825121728","0.02368994645214204","0904","Agriculture"
"Vanilla","355618720","0.010210115851147835","0905","Agriculture"
"Cinnamon","187675328","0.005388318256367857","0906","Agriculture"
"Cloves","14631664","0.00042008751545776087","0907","Agriculture"
"Nutmeg","63911060","0.0018349408792924635","0908","Agriculture"
"Anise, fennel, etc.","98237712","0.002820488247839416","0909","Agriculture"
"Spices","428015328","0.012288684029195763","0910","Agriculture"
"Wheat and meslin","403877792","0.011595674845311259","1001","Agriculture"
"Rye","65878356","0.0018914236203402342","1002","Agriculture"
"Barley","66183660","0.001900189157795121","1003","Agriculture"
"Oats","379037824","0.010882498241394556","1004","Agriculture"
"Corn","299391872","0.008595795232635739","1005","Agriculture"
"Rice","954597888","0.027407317105637874","1006","Agriculture"
"Grain sorghum","700165","0.000020102332534459727","1007","Agriculture"
"Other cereals","106925256","0.0030699150235219343","1008","Agriculture"
"Wheat or meslin flour","209095184","0.0060033005364764636","1101","Agriculture"
"Cereal flours","192168464","0.005517320011660613","1102","Agriculture"
"Cereal meals","165394448","0.004748615245048536","1103","Agriculture"
"Worked cereal grains","398617024","0.011444633722543562","1104","Agriculture"
"Potato flour","81179416","0.002330730064178073","1105","Agriculture"
"Flour of dried legumes","125503904","0.003603323805932759","1106","Agriculture"
"Malt","290768800","0.008348219502896907","1107","Agriculture"
"Starches","380033344","0.010911080467133783","1108","Agriculture"
"Wheat gluten","409249504","0.011749901264660053","1109","Agriculture"
"Soya beans","413969664","0.011885421072042393","1201","Agriculture"
"Peanuts","13919683","0.0003996459355155799","1202","Agriculture"
"Copra","400421","0.00001149642740751237","1203","Agriculture"
"Linseed","124816072","0.003583575564315651","1204","Agriculture"
"Rape or colza seeds","257087600","0.0073812036101292815","1205","Agriculture"
"Sunflower seeds","132741320","0.003811116173620689","1206","Agriculture"
"Other oil seeds","336005376","0.009647000066724521","1207","Agriculture"
"Flours of oil seeds","28975016","0.0008318973482297618","1208","Agriculture"
"Seeds used for sowing","614077632","0.017630690994890615","1209","Agriculture"
"Hop cones","75706152","0.00217358800055466","1210","Agriculture"
"Plants used in perfumery, pharmacy or insecticide","475385568","0.013648723900821974","1211","Agriculture"
"Seaweeds & edible vegetable products","119583928","0.003433356260928338","1212","Agriculture"
"Cereal straw and husks","8455015","0.00024275067036176473","1213","Agriculture"
"Forage products","132329488","0.0037992921266998465","1214","Agriculture"
"Lac","112605224","0.003232991734755844","1301","Agriculture"
"Vegetable saps and extracts","1606720512","0.04613031217236136","1302","Agriculture"
"Vegetable materials used for plaiting","21901980","0.0006288244701221659","1401","Agriculture"
"Vegetable products n.e.c.","142977520","0.0041050061799609615","1404","Agriculture"
"Pig and poultry fat, rendered","36201264","0.0010393690731409964","1501","Agriculture"
"Bovine, sheep and goat fats","469977088","0.013493441840927557","1502","Agriculture"
"Lard oil, tallow oil etc.","8921","2.561294959615451e-7","1503","Agriculture"
"Fish oils","151954080","0.004362730850767885","1504","Agriculture"
"Wool grease","27052310","0.0007766948239990435","1505","Agriculture"
"Other animal fats and oils","24533420","0.0007043753501639828","1506","Agriculture"
"Soybean oil","213755840","0.006137111933419649","1507","Agriculture"
"Peanut oil","45083936","0.001294398139630373","1508","Agriculture"
"Olive oil","1474950272","0.04234707653129737","1509","Agriculture"
"Olive oil, blended","33175352","0.0009524925665403921","1510","Agriculture"
"Palm oil","1792472448","0.05146340820885516","1511","Agriculture"
"Sunflower seed oil","249962464","0.007176634896718513","1512","Agriculture"
"Coconut & palm kernel oil","1251894912","0.035942967470842156","1513","Agriculture"
"Rapeseed, colza or mustard oil,","2885604864","0.08284816941604113","1514","Agriculture"
"Other vegetable fats and oils","775900416","0.022276760729338995","1515","Agriculture"
"Vegetable fats, hydrogenated","226238432","0.006495497764296637","1516","Agriculture"
"Margarine","281410976","0.008079548418442604","1517","Agriculture"
"Animal or vegetable fats and oils, processed","131172248","0.003766066782242214","1518","Agriculture"
"Stearic acid","882947584","0.025350175950048646","1519","Agriculture"
"Glycerol","185427456","0.005323779939772624","1520","Agriculture"
"Vegetable waxes and beeswax","62320684","0.0017892798319581581","1521","Agriculture"
"Degras and wax residues","2525256","0.00007250224710838107","1522","Agriculture"
"Sausages","99890272","0.0028679346506918107","1601","Agriculture"
"Other prepared or preserved meat","1300054528","0.03732567099867329","1602","Agriculture"
"Extracts and juices of meat or fish","36262780","0.0010411352498110524","1603","Agriculture"
"Prepared or preserved fish","2194623744","0.06300951388588263","1604","Agriculture"
"Prepared aquatic invertibrates","4736728576","0.1359955052883676","1605","Agriculture"
"Sugarcane & sucrose","1734858368","0.049809258979992006","1701","Agriculture"
"Other sugars","814460288","0.023383847443799448","1702","Agriculture"
"Molasses","162540960","0.004666689178108471","1703","Agriculture"
"Confectionery sugar","2443554816","0.0701565366412382","1704","Agriculture"
"Cocoa beans","1282717696","0.036827915809599196","1801","Agriculture"
"Cocoa residues","260274","0.000007472687863680662","1802","Agriculture"
"Cocoa paste","406884896","0.011682011358238504","1803","Agriculture"
"Cocoa butter","534185568","0.015336921901330756","1804","Agriculture"
"Cocoa powder","327355232","0.009398647076845047","1805","Agriculture"
"Chocolates","3249746176","0.09330297613068475","1806","Agriculture"
"Malt extract","1069575936","0.030708434635161732","1901","Agriculture"
"Pasta","1281227008","0.03678511688951446","1902","Agriculture"
"Tapioca","50250336","0.0014427298768723556","1903","Agriculture"
"Cereal foods","866300416","0.024872221600869503","1904","Agriculture"
"Bakery products","7561811968","0.2171060517789283","1905","Agriculture"
"Pickled fruits and vegetables","473974272","0.013608204392568128","2001","Agriculture"
"Tomatoes, prepared or preserved","148849904","0.0042736073181755835","2002","Agriculture"
"Mushrooms, prepared or preserved","148081232","0.004251538091416279","2003","Agriculture"
"Other vegetables, frozen","1651354368","0.04741178813246675","2004","Agriculture"
"Other vegetables, prepared or preserved","1715863680","0.04926390533540208","2005","Agriculture"
"Vegetables, fruits and nuts, preserved by sugar","93719568","0.002690768491601138","2006","Agriculture"
"Jams, jellies and marmalades","464666656","0.013340974822488135","2007","Agriculture"
"Fruits and nuts, otherwise prepared","3858670592","0.11078571391218439","2008","Agriculture"
"Fruit juices","2490538752","0.07150548539653129","2009","Agriculture"
"Coffee extracts","703637760","0.020202038427116986","2101","Agriculture"
"Yeasts","379957824","0.010908912223715442","2102","Agriculture"
"Sauces and seasonings","1846585984","0.05301705384279495","2103","Agriculture"
"Soups and broths","414381952","0.011897258211110994","2104","Agriculture"
"Ice cream","259060448","0.007437845753818189","2105","Agriculture"
"Food preparations n.e.c.","7383818752","0.21199571519125268","2106","Agriculture"
"Waters","767886080","0.022046662327798082","2201","Agriculture"
"Waters, flavored or sweetened","3750336512","0.10767535035363066","2202","Agriculture"
"Beer","6384407040","0.1833017550911938","2203","Agriculture"
"Wine","6871591936","0.19728924773244008","2204","Agriculture"
"Wine, flavored","148273488","0.004257057924660936","2205","Agriculture"
"Other fermented beverages","597961152","0.01716797314946137","2206","Agriculture"
"Ethyl alcohol > 80%","447244000","0.012840755553393708","2207","Agriculture"
"Spirits < 80% alcohol","9984992256","0.28667761839583134","2208","Agriculture"
"Vinegars","158982752","0.004564530000710608","2209","Agriculture"
"Flours of fish, for animal feed","216138176","0.00620551082579618","2301","Agriculture"
"Cereal residues","58324072","0.0016745337029239846","2302","Agriculture"
"Starch residues","105369040","0.0030252347388355434","2303","Agriculture"
"Solid soybean residues","371900736","0.01067758637590042","2304","Agriculture"
"Solid peanut residues","3749948","0.00010766419584373995","2305","Agriculture"
"Solid vegetable oil and fat residues","1215040128","0.03488483528278122","2306","Agriculture"
"Wine lees","19026","5.462526387360562e-7","2307","Agriculture"
"Vegetable materials for animal feeding","65299512","0.00187480451688094","2308","Agriculture"
"Animal feed","2564533504","0.07362993764779902","2309","Agriculture"
"Unmanufactured tobacco","540130688","0.015507611351956347","2401","Agriculture"
"Cigars and cigarettes","1740504832","0.049971373762895836","2402","Agriculture"
"Other manufactured tobacco","165960992","0.004764881205048539","2403","Agriculture"
"Salt","706349248","0.020279887553307525","2501","Minerals"
"Unroasted iron pyrites","2187789","0.00006281328257372635","2502","Minerals"
"Sulphur, crude","314954560","0.00904261323882863","2503","Minerals"
"Natural graphite","71295592","0.0020469570724403058","2504","Minerals"
"Natural sands","70352448","0.0020198786061989475","2505","Minerals"
"Quartz","104765000","0.003007892236790861","2506","Minerals"
"Kaolin","27052296","0.0007766944220471385","2507","Minerals"
"Clays","49193084","0.001412375272919398","2508","Minerals"
"Chalk","2562859","0.00007358186121404658","2509","Minerals"
"Natural calcium phosphates","195348544","0.005608622812637789","2510","Minerals"
"Natural barium sulfate","181727184","0.005217541984130811","2511","Minerals"
"Siliceous fossil meals and earths","9912237","0.0002845887531287275","2512","Minerals"
"Natural abrasives","52461844","0.0015062241521055049","2513","Minerals"
"Slate","7037135","0.00020204212986922403","2514","Minerals"
"Marble","27072152","0.0007772645046916641","2515","Minerals"
"Granite","47528288","0.0013645775641021357","2516","Minerals"
"Gravel","252341456","0.00724493778001148","2517","Minerals"
"Dolomite","27655808","0.0007940217647628368","2518","Minerals"
"Natural magnesia","299040672","0.008585711981993245","2519","Minerals"
"Gypsum","145945552","0.004190220902543377","2520","Minerals"
"Limstone","20972200","0.0006021296956848689","2521","Minerals"
"Quicklime","55192500","0.0015846236078755273","2522","Minerals"
"Cements","1664141440","0.047778915843057934","2523","Minerals"
"Asbestos","209851","0.000006025000656543684","2524","Minerals"
"Mica","16792756","0.0004821343044597256","2525","Minerals"
"Natural steatite","106345624","0.003053273295912565","2526","Minerals"
"Natural borates","26359770","0.0007568114116984933","2528","Minerals"
"Feldspar","246596368","0.007079991418202858","2529","Minerals"
"Mineral substances n.e.c.","135211376","0.0038820335817898164","2530","Minerals"
"Iron ores and concentrates","1189927296","0.03416382452139494","2601","Minerals"
"Manganese > 47% by weight","116238016","0.0033372922822161206","2602","Minerals"
"Copper ore","104407712","0.002997634194491443","2603","Minerals"
"Nickel ore","178620","0.00000512833208930066","2604","Minerals"
"Cobalt ore","545534","0.00001566274503417616","2605","Minerals"
"Aluminum ore","195155664","0.005603085063822515","2606","Minerals"
"Lead ore","26527956","0.0007616401747752546","2607","Minerals"
"Zinc ore","21987216","0.0006312716681624953","2608","Minerals"
"Tin ore","2213709","0.00006355746781476696","2609","Minerals"
"Chromium ore","25223260","0.0007241812431685911","2610","Minerals"
"Tungsten ore","35894856","0.0010305718389073246","2611","Minerals"
"Uranium ore","38067348","0.0010929459316032656","2612","Minerals"
"Molybdenum ore","451336832","0.012958264240448441","2613","Minerals"
"Titanium ore","371525888","0.010666824171068878","2614","Minerals"
"Zirconium ore","100850520","0.0028955041873175344","2615","Minerals"
"Precious metal ores","8232594","0.00023636477431633677","2616","Minerals"
"Other ores","2393311","0.00006871399395911013","2617","Minerals"
"Granulated iron or steel slag","234269168","0.0067260670237832675","2618","Minerals"
"Iron or steel slag","13101201","0.0003761466213004025","2619","Minerals"
